"code","year","rate"
"GIN",2009,34.1
"GIN",2010,36.2
"GIN",2011,27.8
"GIN",2012,18.4
"GIN",2013,18
"GIN",2014,17.6
"GIN",2015,17
"GIN",2016,14.7
"GIN",2017,12.8
"GIN",2018,12
"GIN",2019,11.2
"GIN",2020,10.6
"GIN",2021,10.1
"GIN",2022,9.7
"GIN",2023,9.3
"GIN",2024,8.8
"GIN",2025,7.6
"GMB",1950,43.4
"GMB",1951,42.1
"GMB",1952,41.9
"GMB",1953,41
"GMB",1954,39.7
"GMB",1955,39
"GMB",1956,38.6
"GMB",1957,38.2
"GMB",1958,38.2
"GMB",1959,36.7
"GMB",1960,35.1
"GMB",1961,29.8
"GMB",1962,31.3
"GMB",1963,32.3
"GMB",1964,31
"GMB",1965,27.5
"GMB",1966,22.6
"GMB",1967,23.9
"GMB",1968,21
"GMB",1969,21.2
"GMB",1970,19.9
"GMB",1971,21.1
"GMB",1972,22.2
"GMB",1973,19.7
"GMB",1974,18.7
"GMB",1975,16.1
"GMB",1976,14.8
"GMB",1977,14.7
"GMB",1978,14
"GMB",1979,15.2
"GMB",1980,14.5
"GMB",1981,14.5
"GMB",1982,16
"GMB",1983,13.9
"GMB",1984,14
"GMB",1985,15.3
"GMB",1986,15.3
"GMB",1987,16
"GMB",1988,15.9
"GMB",1989,15.2
"GMB",1990,15.6
"GMB",1991,16
"GMB",1992,16.1
"GMB",1993,16.5
"GMB",1994,17.1
"GMB",1995,17.8
"GMB",1996,18
"GMB",1997,17.3
"GMB",1998,17.1
"GMB",1999,16.5
"GMB",2000,15.4
"GMB",2001,14.5
"GMB",2002,16.5
"GMB",2003,15.1
"GMB",2004,14
"GMB",2005,15.5
"GMB",2006,16.6
"GMB",2007,16.6
"GMB",2008,15.6
"GMB",2009,14.4
"GMB",2010,13.7
"GMB",2011,16.9
"GMB",2012,16.5
"GMB",2013,16.5
"GMB",2014,17.4
"GMB",2015,17
"GMB",2016,18.3
"GMB",2017,19.1
"GMB",2018,19
"GMB",2019,19.4
"GMB",2020,22.0019
"GMB",2021,20.8
"GMB",2022,20.3225
"GMB",2023,20.4386
"GMB",2024,21.4685
"GMB",2025,20.2935
"GNB",1950,89.2
"GNB",1951,88
"GNB",1952,87
"GNB",1953,85.9
"GNB",1954,80.9
"GNB",1955,82.1
"GNB",1956,78.4
"GNB",1957,76.5
"GNB",1958,76
"GNB",1959,75.9
"GNB",1960,74.7
"GNB",1961,72.5
"GNB",1962,70.4
"GNB",1963,69
"GNB",1964,65.4
"GNB",1965,62.2
"GNB",1966,59.6
"GNB",1967,56.9
"GNB",1968,55.3
"GNB",1969,53.2
"GNB",1970,50.8
"GNB",1971,53.1
"GNB",1972,49.7
"GNB",1973,49.7
"GNB",1974,49.3
"GNB",1975,48.6
"GNB",1976,49.3
"GNB",1977,56
"GNB",1978,53.3
"GNB",1979,54
"GNB",1980,62.3
"GNB",1981,55.1
"GNB",1982,54
"GNB",1983,56.3
"GNB",1984,53
"GNB",1985,51.8
"GNB",1986,53
"GNB",1987,52.3
"GNB",1988,50.8
"GNB",1989,48.7
"GNB",1990,47
"GNB",1991,45.7
"GNB",1992,46.5
"GNB",1993,47.1
"GNB",1994,47
"GNB",1995,46.3
"GNB",1996,42.7
"GNB",1997,40.5
"GNB",1998,52
"GNB",1999,45.7
"GNB",2000,46.2
"GNB",2001,45
"GNB",2002,44.5
"GNB",2003,45.5
"GNB",2004,46.1
"GNB",2005,44.3
"GNB",2006,44.2
"GNB",2007,44.2
"GNB",2008,43.6
"GNB",2009,43.6
"GNB",2010,42.5
"GNB",2011,40
"GNB",2012,42
"GNB",2013,41.8
"GNB",2014,42.6
"GNB",2015,40.8
"GNB",2016,39.6
"GNB",2017,38.7
"GNB",2018,37.8
"GNB",2019,37.4
"GNB",2020,39.3
"GNB",2021,39.8611
"GNB",2022,40.2317
"GNB",2023,41.7165
"GNB",2024,42.7461
"GNB",2025,39.7542
"GNQ",1950,100
"GNQ",1951,100
"GNQ",1952,100
"GNQ",1953,100
"GNQ",1954,100
"GNQ",1955,100
"GNQ",1956,100
"GNQ",1957,100
"GNQ",1958,100
"GNQ",1959,100
"GNQ",1960,100
"GNQ",1961,100
"GNQ",1962,99.9
"GNQ",1963,99.9
"GNQ",1964,99.9
"GNQ",1965,99.8
"GNQ",1966,99.8
"GNQ",1967,99.7
"GNQ",1968,99.7
"GNQ",1969,99.7
"GNQ",1970,99.8
"GNQ",1971,99.7
"GNQ",1972,99.7
"GNQ",1973,99.7
"GNQ",1974,99.5
"GNQ",1975,99.1
"GNQ",1976,99
"GNQ",1977,98.8
"GNQ",1978,99
"GNQ",1979,99.2
"GNQ",1980,99.4
"GNQ",1981,99.4
"GNQ",1982,99.4
"GNQ",1983,99.5
"GNQ",1984,99.6
"GNQ",1985,99.4
"GNQ",1986,99.6
"GNQ",1987,99.6
"GNQ",1988,99.6
"GNQ",1989,99.7
"GNQ",1990,99.7
"GNQ",1991,99.7
"GNQ",1992,99.4
"GNQ",1993,99.3
"GNQ",1994,99.1
"GNQ",1995,98.9
"GNQ",1996,96.5
"GNQ",1997,80.9
"GNQ",1998,76.3
"GNQ",1999,70.3
"GNQ",2000,66
"GNQ",2001,48.5
"GNQ",2002,44.2
"GNQ",2003,40.9
"GNQ",2004,30.1
"GNQ",2005,26.7
"GNQ",2006,11.8
"GNQ",2007,10.4
"GNQ",2008,9.4
"GNQ",2009,10
"GNQ",2010,9.3
"GNQ",2011,9.4
"GNQ",2012,8.9
"GNQ",2013,6.3
"GNQ",2014,6.4
"GNQ",2015,6.5
"GNQ",2016,6.7
"GNQ",2017,6.7
"GNQ",2018,6.7
"GNQ",2019,6.7
"GNQ",2020,9.2
"GNQ",2021,9.3
"GNQ",2022,8.7942
"GNQ",2023,9.3823
"GNQ",2024,9.6874
"GNQ",2025,10.4095
"KEN",1950,65.1
"KEN",1951,59.1
"KEN",1952,64.2
"KEN",1953,65.8
"KEN",1954,63.1
"KEN",1955,61.6
"KEN",1956,60.8
"KEN",1957,60.7
"KEN",1958,61.2
"KEN",1959,61.5
"KEN",1960,61.2
"KEN",1961,65.1
"KEN",1962,63.3
"KEN",1963,61.8
"KEN",1964,61.5
"KEN",1965,62.2
"KEN",1966,58.6
"KEN",1967,58.8
"KEN",1968,57.6
"KEN",1969,56.2
"KEN",1970,59.2
"KEN",1971,52.9
"KEN",1972,48.7
"KEN",1973,47.8
"KEN",1974,47.6
"KEN",1975,48.6
"KEN",1976,48.9
"KEN",1977,46.9
"KEN",1978,45.7
"KEN",1979,44.1
"KEN",1980,43.4
"KEN",1981,43.3
"KEN",1982,44.1
"KEN",1983,45.1
"KEN",1984,45.8
"KEN",1985,45.6
"KEN",1986,44.3
"KEN",1987,43.4
"KEN",1988,42.4
"KEN",1989,41.9
"KEN",1990,41.7
"KEN",1991,42.4
"KEN",1992,43.9
"KEN",1993,45
"KEN",1994,45.1
"KEN",1995,44.6
"KEN",1996,43.9
"KEN",1997,44.9
"KEN",1998,44.8
"KEN",1999,45
"KEN",2000,45.9
"KEN",2001,45.7
"KEN",2002,46.7
"KEN",2003,46.8
"KEN",2004,46
"KEN",2005,45
"KEN",2006,44
"KEN",2007,43.3
"KEN",2008,42.8
"KEN",2009,42.3
"KEN",2010,41.6
"KEN",2011,40.9
"KEN",2012,40.3
"KEN",2013,39.7
"KEN",2014,39
"KEN",2015,38.2
"KEN",2016,38
"KEN",2017,39.4
"KEN",2018,40.1
"KEN",2019,40.9
"KEN",2020,44.4277
"KEN",2021,46.4499
"KEN",2022,45.4827
"KEN",2023,44.2265
"KEN",2024,43.1316
"KEN",2025,42.5007
"LBR",1950,6
"LBR",1951,5.5
"LBR",1952,5.4
"LBR",1953,5.2
"LBR",1954,4.7
"LBR",1955,4.7
"LBR",1956,4.6
"LBR",1957,4.5
"LBR",1958,4.5
"LBR",1959,4.2
"LBR",1960,4.1
"LBR",1961,4.1
"LBR",1962,4.3
"LBR",1963,4.3
"LBR",1964,4.1
"LBR",1965,4
"LBR",1966,3.6
"LBR",1967,3.2
"LBR",1968,3
"LBR",1969,2.7
"LBR",1970,2.1
"LBR",1971,2
"LBR",1972,1.9
"LBR",1973,2.1
"LBR",1974,2.1
"LBR",1975,2.8
"LBR",1976,2.6
"LBR",1977,2.7
"LBR",1978,2.2
"LBR",1979,2.2
"LBR",1980,3.1
"LBR",1981,3.6
"LBR",1982,4
"LBR",1983,4.3
"LBR",1984,4.7
"LBR",1985,5.3
"LBR",1986,6
"LBR",1987,6.7
"LBR",1988,7.5
"LBR",1989,15.3
"LBR",1990,35.6
"LBR",1991,36.7
"LBR",1992,59.8
"LBR",1993,76.5
"LBR",1994,83.9
"LBR",1995,85.2
"LBR",1996,82.9
"LBR",1997,55.2
"LBR",1998,45.5
"LBR",1999,39.1
"LBR",2000,30.4
"LBR",2001,30.4
"LBR",2002,30
"LBR",2003,43.8
"LBR",2004,43.2
"LBR",2005,43
"LBR",2006,42
"LBR",2007,40.4
"LBR",2008,39.2
"LBR",2009,38.3
"LBR",2010,36.5
"LBR",2011,34.7
"LBR",2012,33.5
"LBR",2013,31.4
"LBR",2014,31.8
"LBR",2015,32.3
"LBR",2016,33.6
"LBR",2017,33.4
"LBR",2018,33.7
"LBR",2019,35.9
"LBR",2020,37.9
"LBR",2021,36.8
"LBR",2022,35.7
"LBR",2023,34.5
"LBR",2024,33.7
"LBR",2025,32.9
"LSO",1950,89.1
"LSO",1951,88.5
"LSO",1952,88.2
"LSO",1953,87.7
"LSO",1954,87.1
"LSO",1955,86.8
"LSO",1956,86.3
"LSO",1957,85.8
"LSO",1958,85.2
"LSO",1959,85
"LSO",1960,84.1
"LSO",1961,84.3
"LSO",1962,81.7
"LSO",1963,79.9
"LSO",1964,78.7
"LSO",1965,78.9
"LSO",1966,79.7
"LSO",1967,77.9
"LSO",1968,79.1
"LSO",1969,79.6
"LSO",1970,79.9
"LSO",1971,79.6
"LSO",1972,80.7
"LSO",1973,75.4
"LSO",1974,73.4
"LSO",1975,77.8
"LSO",1976,76.1
"LSO",1977,71.5
"LSO",1978,66.5
"LSO",1979,66.5
"LSO",1980,68.6
"LSO",1981,69.3
"LSO",1982,69
"LSO",1983,69.2
"LSO",1984,68.3
"LSO",1985,68.4
"LSO",1986,67.7
"LSO",1987,68.2
"LSO",1988,66.2
"LSO",1989,65
"LSO",1990,63.7
"LSO",1991,62
"LSO",1992,60.3
"LSO",1993,59.7
"LSO",1994,58.8
"LSO",1995,58.3
"LSO",1996,57.2
"LSO",1997,56.1
"LSO",1998,55.7
"LSO",1999,55.7
"LSO",2000,54.4
"LSO",2001,53.3
"LSO",2002,52.9
"LSO",2003,51.4
"LSO",2004,50.9
"LSO",2005,49.9
"LSO",2006,48.2
"LSO",2007,47
"LSO",2008,45.6
"LSO",2009,46.4
"LSO",2010,44.9
"LSO",2011,43.8
"LSO",2012,42.2
"LSO",2013,41.9
"LSO",2014,41.7
"LSO",2015,41.2
"LSO",2016,40.6
"LSO",2017,41.7
"LSO",2018,42.9
"LSO",2019,43.6
"LSO",2020,46.5
"LSO",2021,46.1
"LSO",2022,46.848
"LSO",2023,46.6172
"LSO",2024,44.952
"LSO",2025,44.727
"MDG",1950,43.2
"MDG",1951,42.3
"MDG",1952,41.8
"MDG",1953,41.4
"MDG",1954,40.7
"MDG",1955,40.2
"MDG",1956,39
"MDG",1957,37.4
"MDG",1958,36.6
"MDG",1959,36.2
"MDG",1960,36.4
"MDG",1961,36.5
"MDG",1962,36.5
"MDG",1963,38.8
"MDG",1964,37.5
"MDG",1965,39.6
"MDG",1966,40.3
"MDG",1967,38.6
"MDG",1968,36.4
"MDG",1969,36.2
"MDG",1970,35.4
"MDG",1971,35.2
"MDG",1972,36.4
"MDG",1973,39.5
"MDG",1974,40.3
"MDG",1975,40.6
"MDG",1976,42.3
"MDG",1977,42.7
"MDG",1978,44.9
"MDG",1979,42.3
"MDG",1980,43.2
"MDG",1981,47.4
"MDG",1982,49.8
"MDG",1983,50.6
"MDG",1984,51.1
"MDG",1985,52.3
"MDG",1986,53.2
"MDG",1987,54.2
"MDG",1988,53.8
"MDG",1989,53.2
"MDG",1990,53.2
"MDG",1991,57.7
"MDG",1992,58.4
"MDG",1993,58.5
"MDG",1994,59.4
"MDG",1995,60
"MDG",1996,60.7
"MDG",1997,60.5
"MDG",1998,59.7
"MDG",1999,58.8
"MDG",2000,58.5
"MDG",2001,57.4
"MDG",2002,62.4
"MDG",2003,59
"MDG",2004,57.3
"MDG",2005,54.1
"MDG",2006,55.6
"MDG",2007,56.9
"MDG",2008,57.6
"MDG",2009,63.5
"MDG",2010,66.8
"MDG",2011,69.4
"MDG",2012,68.4
"MDG",2013,69
"MDG",2014,68.6
"MDG",2015,68.4
"MDG",2016,67.9
"MDG",2017,67.5
"MDG",2018,67.3
"MDG",2019,66.7
"MDG",2020,70.5
"MDG",2021,69.1726
"MDG",2022,68.3551
"MDG",2023,67.5755
"MDG",2024,66.7874
"MDG",2025,66.5008
"MLI",1950,64
"MLI",1951,63.3
"MLI",1952,62.9
"MLI",1953,62.3
"MLI",1954,61.4
"MLI",1955,61
"MLI",1956,60.6
"MLI",1957,59.9
"MLI",1958,59.5
"MLI",1959,58.6
"MLI",1960,58.2
"MLI",1961,58.9
"MLI",1962,59.5
"MLI",1963,57.4
"MLI",1964,56.4
"MLI",1965,56.9
"MLI",1966,55.8
"MLI",1967,55.3
"MLI",1968,54.5
"MLI",1969,55
"MLI",1970,53.5
"MLI",1971,53.3
"MLI",1972,52.1
"MLI",1973,53.1
"MLI",1974,54
"MLI",1975,49.9
"MLI",1976,45.1
"MLI",1977,43.5
"MLI",1978,44.6
"MLI",1979,40.9
"MLI",1980,44.1
"MLI",1981,44.1
"MLI",1982,48.5
"MLI",1983,51.4
"MLI",1984,53.2
"MLI",1985,48
"MLI",1986,49.3
"MLI",1987,51.1
"MLI",1988,46.3
"MLI",1989,45.5
"MLI",1990,49.1
"MLI",1991,44.6
"MLI",1992,47.5
"MLI",1993,46.4
"MLI",1994,45.3
"MLI",1995,45.6
"MLI",1996,44.3
"MLI",1997,43.8
"MLI",1998,41.8
"MLI",1999,40.8
"MLI",2000,42.7
"MLI",2001,37.5
"MLI",2002,37.6
"MLI",2003,34.4
"MLI",2004,35.5
"MLI",2005,35.8
"MLI",2006,35.8
"MLI",2007,36.1
"MLI",2008,35.9
"MLI",2009,34.8
"MLI",2010,34
"MLI",2011,34
"MLI",2012,35.6
"MLI",2013,35.4
"MLI",2014,34.1
"MLI",2015,33
"MLI",2016,31.4
"MLI",2017,30.6
"MLI",2018,29.8
"MLI",2019,29.6
"MLI",2020,33.6
"MLI",2021,36.1031
"MLI",2022,35.3482
"MLI",2023,35.7311
"MLI",2024,34.9941
"MLI",2025,33.942
"MOZ",1950,88.1
"MOZ",1951,87.8
"MOZ",1952,87.5
"MOZ",1953,87.2
"MOZ",1954,87.2
"MOZ",1955,86.4
"MOZ",1956,86.7
"MOZ",1957,86.6
"MOZ",1958,86.2
"MOZ",1959,85.9
"MOZ",1960,85.9
"MOZ",1961,85.8
"MOZ",1962,85.2
"MOZ",1963,85.9
"MOZ",1964,85.7
"MOZ",1965,85.7
"MOZ",1966,85.6
"MOZ",1967,85
"MOZ",1968,83.6
"MOZ",1969,81.9
"MOZ",1970,81.5
"MOZ",1971,80.7
"MOZ",1972,80.6
"MOZ",1973,79.9
"MOZ",1974,82
"MOZ",1975,85
"MOZ",1976,86
"MOZ",1977,86.2
"MOZ",1978,86.5
"MOZ",1979,86.8
"MOZ",1980,86.8
"MOZ",1981,86.3
"MOZ",1982,87.7
"MOZ",1983,89.8
"MOZ",1984,90.7
"MOZ",1985,90.7
"MOZ",1986,91
"MOZ",1987,89.8
"MOZ",1988,89
"MOZ",1989,88.4
"MOZ",1990,88.4
"MOZ",1991,88.1
"MOZ",1992,89.3
"MOZ",1993,88.4
"MOZ",1994,88.4
"MOZ",1995,88.9
"MOZ",1996,88.1
"MOZ",1997,87.6
"MOZ",1998,87.5
"MOZ",1999,87.4
"MOZ",2000,87.9
"MOZ",2001,87.6
"MOZ",2002,87.5
"MOZ",2003,87.3
"MOZ",2004,86.4
"MOZ",2005,85.6
"MOZ",2006,83.9
"MOZ",2007,82.9
"MOZ",2008,81.7
"MOZ",2009,80.9
"MOZ",2010,79.6
"MOZ",2011,78.4
"MOZ",2012,76.7
"MOZ",2013,75.9
"MOZ",2014,74.8
"MOZ",2015,74.5
"MOZ",2016,75.5
"MOZ",2017,76.9
"MOZ",2018,78.2
"MOZ",2019,81.6316
"MOZ",2020,81.7
"MOZ",2021,81.7
"MOZ",2022,81.3614
"MOZ",2023,80.8252
"MOZ",2024,80.9819
"MOZ",2025,81.7889
"MRT",1950,49.4
"MRT",1951,48.3
"MRT",1952,47.4
"MRT",1953,46.2
"MRT",1954,44.9
"MRT",1955,44
"MRT",1956,43.3
"MRT",1957,41.9
"MRT",1958,40.9
"MRT",1959,40
"MRT",1960,37.8
"MRT",1961,31.8
"MRT",1962,32.5
"MRT",1963,34.5
"MRT",1964,26.6
"MRT",1965,23
"MRT",1966,24
"MRT",1967,23.8
"MRT",1968,21.4
"MRT",1969,22.2
"MRT",1970,19.8
"MRT",1971,20
"MRT",1972,20.8
"MRT",1973,23.6
"MRT",1974,20.6
"MRT",1975,23.5
"MRT",1976,21.4
"MRT",1977,23.2
"MRT",1978,24.3
"MRT",1979,23.7
"MRT",1980,23.6
"MRT",1981,23.5
"MRT",1982,24.9
"MRT",1983,24.7
"MRT",1984,26.2
"MRT",1985,26.2
"MRT",1986,25.4
"MRT",1987,25.9
"MRT",1988,26.1
"MRT",1989,25.4
"MRT",1990,26.7
"MRT",1991,27.1
"MRT",1992,27.7
"MRT",1993,27.2
"MRT",1994,29.7
"MRT",1995,27.1
"MRT",1996,26
"MRT",1997,27.8
"MRT",1998,27.8
"MRT",1999,27.6
"MRT",2000,30.1
"MRT",2001,31.3
"MRT",2002,31.7
"MRT",2003,30
"MRT",2004,29.4
"MRT",2005,25.9
"MRT",2006,19.5
"MRT",2007,19.6
"MRT",2008,19.3
"MRT",2009,18.8
"MRT",2010,17.5
"MRT",2011,15.8
"MRT",2012,14.2
"MRT",2013,13.1
"MRT",2014,11.7
"MRT",2015,11.1
"MRT",2016,11.4
"MRT",2017,10.5
"MRT",2018,9.9
"MRT",2019,10.2215
"MRT",2020,10.5
"MRT",2021,11.1
"MRT",2022,11.7367
"MRT",2023,11.6523
"MRT",2024,11.1741
"MRT",2025,10.0049
"MUS",1950,48.2
"MUS",1951,47.5
"MUS",1952,47.7
"MUS",1953,47.6
"MUS",1954,46.7
"MUS",1955,46.7
"MUS",1956,46.6
"MUS",1957,46.1
"MUS",1958,46.1
"MUS",1959,44.8
"MUS",1960,43
"MUS",1961,32.1
"MUS",1962,33.1
"MUS",1963,28.3
"MUS",1964,32.6
"MUS",1965,32.1
"MUS",1966,34.7
"MUS",1967,33.5
"MUS",1968,38.4
"MUS",1969,36.6
"MUS",1970,37.8
"MUS",1971,36.4
"MUS",1972,33
"MUS",1973,28.5
"MUS",1974,25.5
"MUS",1975,25.6
"MUS",1976,17.3
"MUS",1977,15.8
"MUS",1978,14.9
"MUS",1979,14.6
"MUS",1980,18.7
"MUS",1981,17
"MUS",1982,15.6
"MUS",1983,15.8
"MUS",1984,14.7
"MUS",1985,13.2
"MUS",1986,11
"MUS",1987,9.1
"MUS",1988,7.9
"MUS",1989,7.1
"MUS",1990,6
"MUS",1991,5.5
"MUS",1992,5
"MUS",1993,4.5
"MUS",1994,4
"MUS",1995,3.8
"MUS",1996,3.5
"MUS",1997,3.2
"MUS",1998,2.8
"MUS",1999,2.6
"MUS",2000,2.4
"MUS",2001,2.3
"MUS",2002,2.1
"MUS",2003,2
"MUS",2004,1.6
"MUS",2005,1.4
"MUS",2006,1.2
"MUS",2007,1.1
"MUS",2008,1
"MUS",2009,1
"MUS",2010,1.1
"MUS",2011,1.1
"MUS",2012,1.1
"MUS",2013,1
"MUS",2014,0.9
"MUS",2015,0.7
"MUS",2016,0.6
"MUS",2017,0.5
"MUS",2018,0.5
"MUS",2019,0.5
"MUS",2020,0.7
"MUS",2021,0.7
"MUS",2022,0.4854
"MUS",2023,0.4002
"MUS",2024,0.3654
"MUS",2025,0.3458
"MWI",1950,90
"MWI",1951,89.5
"MWI",1952,89.1
"MWI",1953,88.8
"MWI",1954,88.3
"MWI",1955,88.3
"MWI",1956,87.3
"MWI",1957,87
"MWI",1958,86.9
"MWI",1959,86.6
"MWI",1960,86.5
"MWI",1961,85.3
"MWI",1962,85.8
"MWI",1963,86.6
"MWI",1964,86.6
"MWI",1965,84.2
"MWI",1966,82.1
"MWI",1967,81.1
"MWI",1968,82.1
"MWI",1969,81.3
"MWI",1970,81.8
"MWI",1971,78.3
"MWI",1972,77.2
"MWI",1973,77.3
"MWI",1974,75.9
"MWI",1975,74.9
"MWI",1976,74.4
"MWI",1977,74
"MWI",1978,71.9
"MWI",1979,71.7
"MWI",1980,72.8
"MWI",1981,75.8
"MWI",1982,76.2
"MWI",1983,76.3
"MWI",1984,75.9
"MWI",1985,75.7
"MWI",1986,76.9
"MWI",1987,77.9
"MWI",1988,78.6
"MWI",1989,79.5
"MWI",1990,79
"MWI",1991,77.5
"MWI",1992,80.6
"MWI",1993,78.3
"MWI",1994,81
"MWI",1995,76.2
"MWI",1996,74.6
"MWI",1997,74.2
"MWI",1998,73.6
"MWI",1999,73.4
"MWI",2000,73.7
"MWI",2001,75.9
"MWI",2002,76.2
"MWI",2003,75.2
"MWI",2004,74.4
"MWI",2005,74.4
"MWI",2006,74.3
"MWI",2007,73.9
"MWI",2008,73.5
"MWI",2009,73.2
"MWI",2010,72.9
"MWI",2011,72.1
"MWI",2012,73.4
"MWI",2013,72.1
"MWI",2014,70.4
"MWI",2015,71
"MWI",2016,71.8
"MWI",2017,72.7
"MWI",2018,74
"MWI",2019,75.4382
"MWI",2020,75.7
"MWI",2021,75.3
"MWI",2022,75.8325
"MWI",2023,75.9937
"MWI",2024,76.3472
"MWI",2025,76.6062
"NAM",1950,61
"NAM",1951,60.7
"NAM",1952,60.6
"NAM",1953,60.3
"NAM",1954,59.6
"NAM",1955,59.5
"NAM",1956,59.1
"NAM",1957,58.7
"NAM",1958,58.6
"NAM",1959,57.7
"NAM",1960,55.5
"NAM",1961,55.9
"NAM",1962,52.7
"NAM",1963,50.1
"NAM",1964,46.6
"NAM",1965,45.1
"NAM",1966,44.7
"NAM",1967,47
"NAM",1968,47.4
"NAM",1969,47.2
"NAM",1970,47.7
"NAM",1971,47.4
"NAM",1972,47.8
"NAM",1973,47.7
"NAM",1974,46.9
"NAM",1975,47.2
"NAM",1976,47.8
"NAM",1977,48.7
"NAM",1978,48.5
"NAM",1979,48.3
"NAM",1980,47.2
"NAM",1981,47.3
"NAM",1982,47.8
"NAM",1983,49.1
"NAM",1984,50
"NAM",1985,50.8
"NAM",1986,50.2
"NAM",1987,50.1
"NAM",1988,51
"NAM",1989,52.7
"NAM",1990,54
"NAM",1991,52.6
"NAM",1992,51.1
"NAM",1993,52.9
"NAM",1994,53.2
"NAM",1995,53
"NAM",1996,52.9
"NAM",1997,52.4
"NAM",1998,52.2
"NAM",1999,51.9
"NAM",2000,51.4
"NAM",2001,51.8
"NAM",2002,50.6
"NAM",2003,49.7
"NAM",2004,47.1
"NAM",2005,46.4
"NAM",2006,44.6
"NAM",2007,43.2
"NAM",2008,41
"NAM",2009,37.2
"NAM",2010,38.8
"NAM",2011,35.8
"NAM",2012,32.2
"NAM",2013,28.9
"NAM",2014,28.4
"NAM",2015,24.2
"NAM",2016,21
"NAM",2017,22.9
"NAM",2018,23.8
"NAM",2019,24.6
"NAM",2020,27.9
"NAM",2021,25
"NAM",2022,23.4
"NAM",2023,22.9
"NAM",2024,22.7
"NAM",2025,22.3
"NER",1950,54.7
"NER",1951,53.8
"NER",1952,53.1
"NER",1953,51
"NER",1954,49.1
"NER",1955,47.8
"NER",1956,47.1
"NER",1957,46.4
"NER",1958,45.3
"NER",1959,45
"NER",1960,41.6
"NER",1961,41
"NER",1962,36
"NER",1963,32.3
"NER",1964,34
"NER",1965,31.2
"NER",1966,33.3
"NER",1967,34.9
"NER",1968,36.4
"NER",1969,41.9
"NER",1970,41.8
"NER",1971,40.6
"NER",1972,45.3
"NER",1973,58.5
"NER",1974,54.5
"NER",1975,58.1
"NER",1976,60
"NER",1977,55.7
"NER",1978,48.9
"NER",1979,47
"NER",1980,50.4
"NER",1981,53.3
"NER",1982,53.7
"NER",1983,57.9
"NER",1984,68.7
"NER",1985,66.7
"NER",1986,64.9
"NER",1987,66.6
"NER",1988,64.3
"NER",1989,65.4
"NER",1990,67.6
"NER",1991,69.4
"NER",1992,69.6
"NER",1993,70.3
"NER",1994,70.8
"NER",1995,71.5
"NER",1996,72.6
"NER",1997,74
"NER",1998,70.5
"NER",1999,72.3
"NER",2000,75.4
"NER",2001,72.6
"NER",2002,72.3
"NER",2003,72.7
"NER",2004,75.4
"NER",2005,72.6
"NER",2006,72
"NER",2007,72.2
"NER",2008,70.3
"NER",2009,71.5
"NER",2010,69.7
"NER",2011,70.1
"NER",2012,66.6
"NER",2013,65.2
"NER",2014,63.1
"NER",2015,62.9
"NER",2016,62.2
"NER",2017,61.5
"NER",2018,59.9
"NER",2019,58.9
"NER",2020,60
"NER",2021,60.4899
"NER",2022,55.0825
"NER",2023,54.4837
"NER",2024,50.3881
"NER",2025,46.5578
"NGA",1950,62
"NGA",1951,59.8
"NGA",1952,57.6
"NGA",1953,57.6
"NGA",1954,55.7
"NGA",1955,55.7
"NGA",1956,58.1
"NGA",1957,57.6
"NGA",1958,59.5
"NGA",1959,58.8
"NGA",1960,58.2
"NGA",1961,59
"NGA",1962,58.1
"NGA",1963,55.3
"NGA",1964,54.1
"NGA",1965,52.9
"NGA",1966,55.8
"NGA",1967,64.2
"NGA",1968,65.5
"NGA",1969,56.8
"NGA",1970,47.4
"NGA",1971,42.5
"NGA",1972,42.1
"NGA",1973,40.8
"NGA",1974,37.4
"NGA",1975,40.8
"NGA",1976,38.3
"NGA",1977,37.1
"NGA",1978,40.9
"NGA",1979,39.4
"NGA",1980,38.9
"NGA",1981,46.4
"NGA",1982,50.9
"NGA",1983,57.1
"NGA",1984,58.7
"NGA",1985,57.4
"NGA",1986,58.6
"NGA",1987,58.4
"NGA",1988,56.3
"NGA",1989,56.7
"NGA",1990,52.9
"NGA",1991,53.9
"NGA",1992,53
"NGA",1993,55.1
"NGA",1994,57.1
"NGA",1995,58.4
"NGA",1996,57.7
"NGA",1997,57.6
"NGA",1998,57.6
"NGA",1999,58.5
"NGA",2000,57.5
"NGA",2001,56.1
"NGA",2002,50.9
"NGA",2003,48.9
"NGA",2004,46.2
"NGA",2005,44.7
"NGA",2006,43.2
"NGA",2007,41.6
"NGA",2008,39.9
"NGA",2009,37.8
"NGA",2010,35.8
"NGA",2011,35
"NGA",2012,34.6
"NGA",2013,33.1
"NGA",2014,31.9
"NGA",2015,31.8
"NGA",2016,33.5
"NGA",2017,34.1
"NGA",2018,34.2
"NGA",2019,34.1
"NGA",2020,39.3
"NGA",2021,40.9
"NGA",2022,41.8171
"NGA",2023,41.8195
"NGA",2024,47.7345
"NGA",2025,50.9203
"RWA",1950,86.8
"RWA",1951,86.1
"RWA",1952,85.9
"RWA",1953,85.6
"RWA",1954,85
"RWA",1955,84.8
"RWA",1956,84.6
"RWA",1957,84.4
"RWA",1958,84.2
"RWA",1959,83.5
"RWA",1960,83.5
"RWA",1961,84.8
"RWA",1962,83.2
"RWA",1963,85.5
"RWA",1964,88.2
"RWA",1965,87.5
"RWA",1966,86.8
"RWA",1967,86.1
"RWA",1968,85.5
"RWA",1969,84.1
